start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10 with read ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1450 with read ROI [700:5700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [700:5700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/122 with read ROI [5700:10700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/88 with read ROI [5700:10700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/567 with read ROI [5700:10700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/72 with read ROI [5700:10700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [5700:10700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/386 with read ROI [5700:10700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/249 with read ROI [5700:10700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2061 with read ROI [5700:10700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/420 with read ROI [5700:10700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/759 with read ROI [5700:10700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3733 with read ROI [5700:10700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [5700:10700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1075 with read ROI [5700:10700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1451 with read ROI [5700:10700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4616 with read ROI [5700:10700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3413 with read ROI [5700:10700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [5700:10700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/92 with read ROI [10700:15700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/981 with read ROI [10700:15700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/303 with read ROI [10700:15700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/839 with read ROI [10700:15700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/854 with read ROI [10700:15700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/421 with read ROI [10700:15700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1620 with read ROI [10700:15700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1864 with read ROI [10700:15700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1262 with read ROI [10700:15700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4617 with read ROI [10700:15700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1485 with read ROI [10700:15700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [10700:15700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/93 with read ROI [15700:20700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/468 with read ROI [15700:20700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/834 with read ROI [15700:20700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/317 with read ROI [15700:20700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1369 with read ROI [15700:20700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/728 with read ROI [15700:20700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1829 with read ROI [15700:20700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2369 with read ROI [15700:20700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1063 with read ROI [15700:20700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1634 with read ROI [15700:20700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [15700:20700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/803 with read ROI [15700:20700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4618 with read ROI [15700:20700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1696 with read ROI [15700:20700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3432 with read ROI [15700:20700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3828 with read ROI [15700:20700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [15700:20700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/983 with read ROI [20700:25700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [20700:25700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/988 with read ROI [20700:25700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [20700:25700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/705 with read ROI [20700:25700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [20700:25700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1803 with read ROI [20700:25700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [20700:25700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2340 with read ROI [20700:25700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [20700:25700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2349 with read ROI [20700:25700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [20700:25700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/356 with read ROI [20700:25700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [20700:25700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/642 with read ROI [20700:25700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [20700:25700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1866 with read ROI [20700:25700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [20700:25700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1454 with read ROI [20700:25700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [20700:25700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2148 with read ROI [20700:25700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [20700:25700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4200 with read ROI [20700:25700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [20700:25700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1715 with read ROI [20700:25700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [20700:25700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3100 with read ROI [20700:25700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [20700:25700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2494 with read ROI [20700:25700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [20700:25700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5154 with read ROI [20700:25700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [20700:25700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1350 with read ROI [25700:30700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/488 with read ROI [25700:30700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/405 with read ROI [25700:30700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/505 with read ROI [25700:30700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/424 with read ROI [25700:30700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2371 with read ROI [25700:30700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1223 with read ROI [25700:30700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2396 with read ROI [25700:30700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3764 with read ROI [25700:30700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/957 with read ROI [25700:30700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1298 with read ROI [25700:30700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2476 with read ROI [25700:30700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2515 with read ROI [25700:30700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [25700:30700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4275 with read ROI [25700:30700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [25700:30700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/707 with read ROI [30700:35700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2058 with read ROI [30700:35700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [30700:35700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/337 with read ROI [30700:35700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1201 with read ROI [30700:35700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1843 with read ROI [30700:35700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1224 with read ROI [30700:35700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1868 with read ROI [30700:35700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/806 with read ROI [30700:35700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2442 with read ROI [30700:35700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4654 with read ROI [30700:35700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1736 with read ROI [30700:35700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4276 with read ROI [30700:35700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3513 with read ROI [30700:35700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [30700:35700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/490 with read ROI [35700:40700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [35700:40700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1183 with read ROI [35700:40700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [35700:40700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2352 with read ROI [35700:40700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [35700:40700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/528 with read ROI [35700:40700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [35700:40700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/540 with read ROI [35700:40700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [35700:40700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1067 with read ROI [35700:40700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [35700:40700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2412 with read ROI [35700:40700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [35700:40700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3781 with read ROI [35700:40700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [35700:40700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3419 with read ROI [35700:40700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [35700:40700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4655 with read ROI [35700:40700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [35700:40700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4238 with read ROI [35700:40700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [35700:40700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6742 with read ROI [35700:40700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [35700:40700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3514 with read ROI [35700:40700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [35700:40700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6244 with read ROI [35700:40700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [35700:40700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/613 with read ROI [40700:45700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1834 with read ROI [40700:45700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/450 with read ROI [40700:45700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3362 with read ROI [40700:45700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2413 with read ROI [40700:45700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1684 with read ROI [40700:45700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2461 with read ROI [40700:45700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5139 with read ROI [40700:45700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4258 with read ROI [40700:45700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3872 with read ROI [40700:45700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7379 with read ROI [40700:45700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4756 with read ROI [40700:45700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6829 with read ROI [40700:45700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [40700:45700, 60368:63624, 40368:44368] (5000, 3256, 4000)
