start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11 with read ROI [700:5700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/326 with read ROI [20700:25700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [20700:25700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/865 with read ROI [20700:25700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [20700:25700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2083 with read ROI [20700:25700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [20700:25700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1841 with read ROI [20700:25700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [20700:25700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3736 with read ROI [20700:25700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [20700:25700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/925 with read ROI [20700:25700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [20700:25700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2724 with read ROI [20700:25700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [20700:25700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3794 with read ROI [20700:25700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [20700:25700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2775 with read ROI [20700:25700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [20700:25700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/384 with read ROI [25700:30700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [25700:30700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/706 with read ROI [25700:30700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/161 with read ROI [25700:30700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/610 with read ROI [25700:30700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1600 with read ROI [25700:30700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/435 with read ROI [25700:30700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/447 with read ROI [25700:30700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/656 with read ROI [25700:30700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1650 with read ROI [25700:30700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1896 with read ROI [25700:30700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3417 with read ROI [25700:30700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3434 with read ROI [25700:30700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4236 with read ROI [25700:30700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6179 with read ROI [25700:30700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/83 with read ROI [30700:35700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/489 with read ROI [30700:35700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1574 with read ROI [30700:35700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/216 with read ROI [30700:35700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/741 with read ROI [30700:35700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1612 with read ROI [30700:35700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1855 with read ROI [30700:35700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1427 with read ROI [30700:35700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1441 with read ROI [30700:35700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3780 with read ROI [30700:35700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1489 with read ROI [30700:35700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2201 with read ROI [30700:35700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4256 with read ROI [30700:35700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6200 with read ROI [30700:35700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/255 with read ROI [35700:40700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [35700:40700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/498 with read ROI [35700:40700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [35700:40700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1592 with read ROI [35700:40700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [35700:40700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1833 with read ROI [35700:40700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [35700:40700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2998 with read ROI [35700:40700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [35700:40700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1238 with read ROI [35700:40700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [35700:40700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1096 with read ROI [35700:40700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [35700:40700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3068 with read ROI [35700:40700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [35700:40700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6144 with read ROI [35700:40700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [35700:40700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5138 with read ROI [35700:40700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [35700:40700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1757 with read ROI [35700:40700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [35700:40700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5694 with read ROI [35700:40700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [35700:40700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/209 with read ROI [40700:45700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/733 with read ROI [40700:45700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1203 with read ROI [40700:45700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1043 with read ROI [40700:45700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/766 with read ROI [40700:45700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2399 with read ROI [40700:45700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3038 with read ROI [40700:45700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4623 with read ROI [40700:45700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5600 with read ROI [40700:45700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [40700:45700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1509 with read ROI [40700:45700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6724 with read ROI [40700:45700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [40700:45700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2518 with read ROI [40700:45700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2010 with read ROI [40700:45700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4321 with read ROI [40700:45700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10164 with read ROI [40700:45700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [40700:45700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/519 with read ROI [45700:50700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/635 with read ROI [45700:50700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/767 with read ROI [45700:50700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2700 with read ROI [45700:50700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1269 with read ROI [45700:50700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1916 with read ROI [45700:50700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [45700:50700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3816 with read ROI [45700:50700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1529 with read ROI [45700:50700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 40368:44368, 368:4368] (5000, 4000, 4000)
